SpeciesCode,StockID,YearC,FlagName,FleetCode,GearGrpCode,GearCode,LorD,TimeCatch,SampAreaCode,SquareTypeCode,QuadID,Lat,Lon,SexCode,SchoolTypeCode,IMI,IMA,Stock,Areac,Sexc,Monthc,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Total
BFT,ATE,1963,EU.España,EU.ESP-ES-CANT_BFT,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,867.6356374,4432.6547427,5016.8143464,1710.7942654,2953.6392943,1899.4241456,519.8540132,81.9899056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17482.8063506
BFT,ATE,1963,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,2255.9,7590.8,9273.6,5368.8,1375.8,244.1,22.9,16.1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26158.5
BFT,ATE,1963,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,144.59255869,532.54864926,1069.1703284,312.095910136,129.827825579,424.10423028,1453.05338925,1484.1102415,636.92003848,367.59094144,133.90085542,48.367229147,18.328634202,13.237346923,9.164317101,2.036514912,0,0,0,0,0,0,6779.04901072
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,1,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jan,0,0,0,0,0,1.2,2.6,2.4,2.7,18,15.7,5.4,2.6,3,0,0,0,0,0,0,0,0,0,0,0,0,53.6
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,2.6,5.6,5.1,6.7,38.2,28.9,9.1,4.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,107
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,3,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Mar,0,0,0,0,0,42.6,69.6,39.6,91.4,425.6,315.6,86.6,49.3,63.5,0,0,0,0,0,0,0,0,0,0,0,0,1183.8
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,4,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Apr,0,0,0,0,0,229.8,405.6,198.9,610.9,2342.4,1649.5,386.9,306.6,306.6,0,0,0,0,0,0,0,0,0,0,0,0,6437.2
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,13.2,24.4,10.2,46.3,136.2,81.9,17.2,17.4,17.4,0,0,0,0,0,0,0,0,0,0,0,0,364.2
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,6,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,0,0,0,6.2,11.8,4.7,27.3,66.2,32.3,6.9,12.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,171.8
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,7,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,1.8,2.4,1.4,6.9,15,6,1.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,8,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0.8,1.6,0.8,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,9,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,8.6,59.6,58.8,36.8,265.6,438.5,144,53,81.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1147.2
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,10,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,25.8,61.7,77.5,40.8,366.2,539,176.6,51.1,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.2
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,11,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Nov,0,0,0,0,7.6,11.8,17.3,10.9,89.8,106.2,38.4,15.2,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,316
BFT,ATE,1963,Japan,JPN,LL,LLHB,L,12,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Dec,0,0,0,0,0.4,1,1.4,0.8,6.8,6.9,2.5,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,22
BFT,ATE,1963,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,2367.6441713,12096.032844,13690.1145292,4668.49435,8060.0272257,5183.2362713,1418.6016238,223.73783854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47707.88885384
BFT,ATE,1963,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,37.1,144.4,369.5,166.1,373.1,1224.4,4171.4,4263,1831.2,1056.4,384.3,135.5,50.4,36.4,25.5,5.8,0,0,0,0,0,0,14274.5
BFT,ATE,1963,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0.999292236,8.993630124,18.986552484,35.974520498,33.97593603,35.9745205,25.981598136,7.994337888,1.998584472,0,0.999292236,0,0,0.999292236,0,172.87755684
BFT,ATE,1963,Norway,NOR,PS,PS,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.999292236,0,0.999292236,2.997876708,22.983721428,40.970981678,63.9547031,77.94479441,73.94762547,62.95541087,48.96531957,15.988675776,16.987968012,3.997168944,5.995753416,1.998584472,0,0,441.687168326
BFT,ATE,1964,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0.16791445,2.72021409,6.98524112,11.14951948,11.14951948,10.4106959,6.31358332,3.19037455,0.80598936,0.70524069,0.20149734,0.03358289,0,0,0,53.83337267
BFT,ATE,1964,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0.06716578,0.26866312,1.17540115,1.81347606,2.55229964,2.21647074,1.51123005,0.83957225,0.3358289,0.13433156,0,0,0,0,0.03358289,10.94802214
BFT,ATE,1964,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,64,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0.03358289,0.10074867,0.3358289,0.73882358,2.3508023,2.14930496,2.31721941,1.61197872,0.3358289,0.16791445,0.10074867,0.06716578,0.03358289,0,0,10.34353012
BFT,ATE,1964,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0.03358289,0.03358289,0.47016046,3.05604299,7.65689892,13.50032178,17.02652523,16.4556161,12.35850352,9.47037498,2.78737987,2.82096276,0.70524069,0.60449202,0.23508023,0.13433156,0.03358289,87.38267978
BFT,ATE,1964,EU.España,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,15.4,247.6,207,286.3,433.5,663.3,2084.4,4148.5,3018.9,2027.1,730.7,354.2,85.8,30.3,0,0,0,0,0,0,0,0,14333
BFT,ATE,1964,EU.España,EU.ESP-ES-CANT_ALB,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,828.6649926,4134.9535298,4767.1507675,1587.097966,1868.7127582,1088.0578442,289.98049034,45.73806236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14610.356411
BFT,ATE,1964,EU.España,EU.ESP-ES-CANT_BFT,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,1056.6574769,5272.6126982,6078.7478001,2023.7598392,2382.8559497,1387.4176736,369.76348217,58.32207949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18630.13699936
BFT,ATE,1964,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,1661.9,5592.9,6834.6,3957.4,1014.1,177.5,16.6,11.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19274
BFT,ATE,1964,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,454.9024916,3411.2493925,332.348852385,409.204524428,245.626573722,369.73809825,1146.08424546,2282.3018845,1662.2635568,1117.52301616,403.49227855,196.293540912,48.813737688,17.1367377,0,0,0,0,0,0,0,0,12096.978930655
BFT,ATE,1964,Japan,JPN,BB,BBF,L,8,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,12.466636484,41.954781404,51.269314489,29.686182829,7.607206248,1.331504895,0.124523834,0.086266512,0.05626077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.582677465
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,1,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jan,0,0,0,0,0,0,0,0,0.1,1.7,1.4,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.8
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,0,0.4,0.7,1.3,7.4,5.6,1.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,17.6
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,3,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Mar,0,0,0,0,0,0,36.2,51.8,119.5,558.7,396,76.8,37,37,0,0,0,0,0,0,0,0,0,0,0,0,1313
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,4,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Apr,0,0,0,0,0,0,45.6,52,158.6,607.8,408.1,60.5,39.8,39.8,0,0,0,0,0,0,0,0,0,0,0,0,1412.2
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,8,7.2,32.4,95.3,54.3,6,6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,215.4
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,6,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,0,0,0,0,36.5,30.3,174.4,420.2,192,18,38.2,13.8,0,0,0,0,0,0,0,0,0,0,0,0,923.4
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,7,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,0,1.4,3,1.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,8,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,1.4,2.2,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,9,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,3.1,2.3,16.6,26.2,8.6,1.6,2.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,60.6
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,10,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0.2,6,4,37.2,53,16.2,2.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,11,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Nov,0,0,0,0,0,0,0,0.3,3.3,3.8,1.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
BFT,ATE,1964,Japan,JPN,LL,LLHB,L,12,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Dec,0,0,0,0,0,0,0,0.2,2.2,2.3,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
BFT,ATE,1964,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,4513.8127509,22523.463801,25967.099019,8645.065375,10179.046478,5926.7489452,1579.5498134,249.1393397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79583.9255222
BFT,ATE,1964,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,14,224.5,189,260.4,392.3,522.8,1871.5,3764,2740.3,1839.9,662.7,322.1,78.4,27.6,0,0,0,0,0,0,0,0,12909.5
BFT,ATE,1964,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,5.56078168,90.084663218,231.32851791,369.2359035,369.2359035,344.7684641,209.08539117,105.65485192,26.691752068,23.355283056,6.672938016,1.112156336,0,0,0,1782.786606474
BFT,ATE,1964,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,2.224312672,8.897250688,38.925471756,60.05644215,84.52388154,73.40231817,50.04703512,27.803908396,11.12156336,4.448625344,0,0,0,0,1.112156336,362.562965532
BFT,ATE,1964,Norway,NOR,PS,PS,L,8,BF54,1x1,1,64,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,1.112156336,3.336469008,11.12156336,24.46743939,77.85094352,71.17800551,76.73878718,53.383504128,11.12156336,5.56078168,3.336469008,2.224312672,1.112156336,0,0,342.544151488
BFT,ATE,1964,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,1.112156336,1.112156336,15.570188704,101.20622658,253.57164465,447.0868471,563.8632623,544.9566046,409.2735317,313.62808676,92.30897589,93.42113223,23.355283054,20.018814046,7.785094352,4.448625344,1.112156336,2893.830786318
BFT,ATE,1965,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0.010398344,0.010398344,0.15597516,1.299793,3.514640272,5.781479264,7.611587808,5.864666016,4.034557472,2.090067144,0.665494016,0.301551976,0.218365224,0.10398344,0.031195032,0,0,31.694152512
BFT,ATE,1965,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0.010398344,0,0.020796688,0.322348664,0.696689048,1.518158224,1.726125104,1.538954912,0.873460896,0.62390064,0.176771848,0.083186752,0.05199172,0.041593376,0,0,0,7.684376216
BFT,ATE,1965,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.020796688,0.010398344,0.062390064,0.218365224,1.497361536,3.181893264,5.791877608,7.299637488,6.717330224,4.596068048,2.464407528,0.98784268,0.759079112,0.239161912,0.135178472,0.020796688,0.020796688,0.031195032,34.0545766
BFT,ATE,1965,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.010398344,0.010398344,0.010398344,0.020796688,0.478323824,1.164614528,2.048473768,2.75556116,3.088308168,1.954888672,1.133419496,0.436730448,0.384738728,0.166373504,0.05199172,0,0,0.010398344,13.72581408
BFT,ATE,1965,EU.España,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,41.6,146.2,151.7,652,992.8,416.8,492.6,778.3,1808,3439.6,4225.2,2391.3,1046.4,313.8,147.7,51,0,0,0,0,0,0,0,17095
BFT,ATE,1965,EU.España,EU.ESP-ES-CANARY,BB,BB,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,0,6,63,173.4,291.4,197.8,106.4,38.4,12.4,4.2,0,0,0,0,0,0,0,893
BFT,ATE,1965,EU.España,EU.ESP-ES-CANT_ALB,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,1692.7737203,8290.1026143,9699.5484031,3167.6360684,2304.3801226,1069.0863737,264.23433317,41.6857645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26529.44740007
BFT,ATE,1965,EU.España,EU.ESP-ES-CANT_BFT,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,1687.8258864,8265.8713477,9671.1974471,3158.3773379,2297.6446151,1065.9615251,263.4619987,41.56392055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26451.90407855
BFT,ATE,1965,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,2577.7,8676.5,10599.5,6136.9,1573.9,278.6,26.6,19.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29902.5
BFT,ATE,1965,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,57.96993686,105.3998852,495.3794604,517.513436318,47.429948339,55.861939156,90.643901262,200.25978185,381.54758439,465.86749257,263.49971298,112.777877172,33.727963264,16.863981632,6.323993112,0,0,0,0,0,0,0,2851.066894505
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,1,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jan,0,0,0,0,0,0.2,0.4,0.2,0.3,3.2,2.5,1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,9
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,0.2,0.4,0.2,0.4,3.2,2.4,0.9,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,8.8
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,3,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Mar,0,0,0,0,0,14.4,24,13.6,31.5,146.6,108.9,30,17,21.8,0,0,0,0,0,0,0,0,0,0,0,0,407.8
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,4,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Apr,0,0,0,0,0,12,21.3,10.5,31.6,121.6,85.8,20,16,15.8,0,0,0,0,0,0,0,0,0,0,0,0,334.6
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,31.8,59.4,25.2,112.6,330.9,199.1,41.4,42.2,42,0,0,0,0,0,0,0,0,0,0,0,0,884.6
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,6,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,0,0,0,41.4,80.1,32.4,184.9,445.2,217.3,46.7,82,28.4,0,0,0,0,0,0,0,0,0,0,0,0,1158.4
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,7,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0.7,0.7,0.5,2.7,5.3,2.4,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,8,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0.2,0.2,0,1.4,2.8,0.8,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,9,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0.1,0.9,1.3,0.7,5.3,8.4,2.7,0.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,10,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0.1,0.5,0.2,0,2.4,3.2,1.2,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,11,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Nov,0,0,0,0,0.4,0.6,1.2,0.6,5.7,6.7,2.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6
BFT,ATE,1965,Japan,JPN,LL,LLHB,L,12,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Dec,0,0,0,0,0.2,0.4,0.2,0.4,3.6,3.7,1.1,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,11
BFT,ATE,1965,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,2627.629921,12868.4191,15056.249573,4917.004093,3577.0038768,1659.5031631,410.16116426,64.70726758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41180.67815874
BFT,ATE,1965,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,24.8,86.8,89.9,383.5,583.1,245.6,290.2,457.6,1063,2022.8,2485.2,1406.4,615.6,184.6,86.7,29.7,0,0,0,0,0,0,0,10055.5
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0.013306133,0.013306133,0.199591995,1.663266625,4.497472954,7.398209948,9.740089356,7.504659012,5.162779604,2.674532733,0.851592512,0.385877857,0.279428793,0.13306133,0.039918399,0,0,40.557093384
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0.013306133,0,0.026612266,0.412490123,0.891510911,1.942695418,2.208818078,1.969307684,1.117715172,0.79836798,0.226204261,0.106449064,0.066530665,0.053224532,0,0,0,9.833232287
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.026612266,0.013306133,0.079836798,0.279428793,1.916083152,4.071676698,7.411516081,9.340905366,8.595761918,5.881310786,3.153553521,1.264082635,0.971347709,0.306041059,0.172979729,0.026612266,0.026612266,0.039918399,43.577585575
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.013306133,0.013306133,0.013306133,0.026612266,0.612082118,1.490286896,2.621308201,3.526125245,3.951921501,2.501553004,1.450368497,0.558857586,0.492326921,0.212898128,0.066530665,0,0,0.013306133,17.56409556
BFT,ATE,1965,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,1.111394734,1.111394734,16.67092101,138.92434175,375.65142009,617.9354721,813.5409453,626.8266299,431.2211568,223.39034154,71.12926297,32.23044729,23.33928941,11.11394734,3.334184202,0,0,3387.53114917
BFT,ATE,1965,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,1.111394734,0,2.222789468,34.453236758,74.46344718,162.26363117,184.49152584,164.48642063,93.35715765,66.68368405,18.893710482,8.891157872,5.55697367,4.445578936,0,0,0,821.32070844
BFT,ATE,1965,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,2.222789468,1.111394734,6.668368404,23.339289414,160.0408417,340.08678859,619.0468668,780.1991032,717.9609982,491.2364724,263.40055192,105.58249973,81.13181559,25.56207888,14.448131542,2.222789468,2.222789468,3.334184202,3639.81775371
BFT,ATE,1965,Norway,NOR,PS,PS,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,1.111394734,1.111394734,1.111394734,2.222789468,51.124157758,124.4762102,218.94476259,294.51960451,330.084236,208.94220999,121.14202601,46.67857883,41.12160515,17.782315748,5.55697367,0,0,1.111394734,1467.04104886
BFT,ATE,1966,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0.246067862,0.738203586,1.9685429,1.722475038,2.952814353,0.861237518,0.492135724,0,0,0,0,0,0,0,0,0,8.981476981
BFT,ATE,1966,EU.España,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,6.4,34.8,290.3,370.5,725.4,977.9,1114.4,719.8,890,1112.7,1340.1,739.7,366.9,106.2,18.3,3.6,0,0,0,0,0,0,0,8817
BFT,ATE,1966,EU.España,EU.ESP-ES-CANARY,BB,BB,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,1,3,36,136.4,303.4,251.8,160.2,55.2,15.2,7.8,2.4,0.8,0.8,0,0,0,0,974
BFT,ATE,1966,EU.España,EU.ESP-ES-CANT_ALB,BB,BB,L,6,BF54,5x5,4,45,5,U,n/a,20,399,East,ATL,unisex,Jun,0,84.031210492,2347.93088152,6425.916096392,430.042077232,128.518321944,19.772049532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9436.210637112
BFT,ATE,1966,EU.España,EU.ESP-ES-CANT_ALB,BB,BB,L,7,BF54,5x5,4,45,5,U,n/a,20,399,East,ATL,unisex,Jul,0,103.803260022,2184.811472856,4162.016425588,2669.22668621,301.52375531,64.25916097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485.640760956
BFT,ATE,1966,EU.España,EU.ESP-ES-CANT_ALB,BB,BB,L,8,BF54,5x5,4,45,5,U,n/a,20,399,East,ATL,unisex,Aug,0,672.249683966,5200.049026354,3445.279630198,3731.974348484,64.259160972,9.886024764,0,0,4.943012382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13128.64088712
