SpeciesCode,StockID,YearC,FlagName,FleetCode,GearGrpCode,GearCode,LorD,TimeCatch,SampAreaCode,SquareTypeCode,QuadID,Lat,Lon,SexCode,SchoolTypeCode,IMI,IMA,Stock,Areac,Sexc,Monthc,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.026612266,0.013306133,0.079836798,0.279428793,1.916083152,4.071676698,7.411516081,9.340905366,8.595761918,5.881310786,3.153553521,1.264082635,0.971347709,0.306041059,0.172979729,0.026612266,0.026612266,0.039918399
BFT,ATE,1965,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.013306133,0.013306133,0.013306133,0.026612266,0.612082118,1.490286896,2.621308201,3.526125245,3.951921501,2.501553004,1.450368497,0.558857586,0.492326921,0.212898128,0.066530665,0,0,0.013306133
BFT,ATE,1965,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,1.111394734,1.111394734,16.67092101,138.9243418,375.6514201,617.9354721,813.5409453,626.8266299,431.2211568,223.3903415,71.12926297,32.23044729,23.33928941,11.11394734,3.334184202,0,0
BFT,ATE,1965,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,1.111394734,0,2.222789468,34.45323676,74.46344718,162.2636312,184.4915258,164.4864206,93.35715765,66.68368405,18.89371048,8.891157872,5.55697367,4.445578936,0,0,0
BFT,ATE,1965,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,2.222789468,1.111394734,6.668368404,23.33928941,160.0408417,340.0867886,619.0468668,780.1991032,717.9609982,491.2364724,263.4005519,105.5824997,81.13181559,25.56207888,14.44813154,2.222789468,2.222789468,3.334184202
BFT,ATE,1965,Norway,NOR,PS,PS,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,1.111394734,1.111394734,1.111394734,2.222789468,51.12415776,124.4762102,218.9447626,294.5196045,330.084236,208.94221,121.142026,46.67857883,41.12160515,17.78231575,5.55697367,0,0,1.111394734
BFT,ATE,1966,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0.246067862,0.738203586,1.9685429,1.722475038,2.952814353,0.861237518,0.492135724,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,EU.Espa?a,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,6.4,34.8,290.3,370.5,725.4,977.9,1114.4,719.8,890,1112.7,1340.1,739.7,366.9,106.2,18.3,3.6,0,0,0,0,0,0,0
BFT,ATE,1966,EU.Espa?a,EU.ESP-ES-CANARY,BB,BB,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,1,3,36,136.4,303.4,251.8,160.2,55.2,15.2,7.8,2.4,0.8,0.8,0,0,0,0
BFT,ATE,1966,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,5147.879398,25029.59242,32502.77193,11509.83849,3300.572349,733.2504336,35.9251115,2.079874874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,1314.1,48056.8,44435.1,5224.4,977.9,195.3,14.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,84.8,134.2,63.5,73.5,108,75.4,85.7,55.4,68,86,103.4,56.8,28.2,8.6,1.9,0.6,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,1,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jan,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,3,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Mar,0,0,0,0,0,0,0,0,0.4,0.9,1.5,1,0.8,0.7,0.1,0,0,0.2,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,4,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Apr,0,0,0,0,0,0,0,0,0.8,3,4.6,3,2.4,2,0,0,0,0.4,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0.2,0.2,0,4,16.6,27.6,17.4,10.6,11.1,0.3,0.1,1.1,1,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,6,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,0,0,0.1,0.1,0.2,0,7.2,29.4,50.9,28.9,19.3,19.3,0.4,0.1,1.9,1.8,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,7,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0.2,0,0.2,0,0,0.7,1.5,1.2,0.8,1,0.2,0.2,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,9,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Japan,JPN,LL,LLHB,L,10,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,6097.887787,29648.64444,38500.95169,13633.90594,3909.671976,868.5671358,42.55486224,2.463702549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1966,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,6.4,39.7,330.9,424.5,829.8,1117.8,1274,822.9,1018,1272.7,1532.2,846,419.5,121.8,21.1,4.2,0,0,0,0,0,0,0
BFT,ATE,1966,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0.033205245,0.06641049,0.431668185,2.45718813,4.017834645,7.670411595,8.03566929,6.342201795,3.951424155,1.029362595,0.564489165,0.19923147,0.166026225,0.06641049,0.033205245,0.033205245
BFT,ATE,1966,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0.033205245,0,0,0.19923147,0.46487343,1.3282098,1.79308323,1.72667274,0.896541615,0.46487343,0.166026225,0.166026225,0,0.06641049,0.033205245,0
BFT,ATE,1966,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0.033205245,0.06641049,0.73051539,2.25795666,5.57848116,9.729136785,11.85427247,9.529905315,6.076559835,1.9923147,1.892698965,0.13282098,0.232436715,0.099615735,0.033205245,0.13282098
BFT,ATE,1966,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0,0.099615735,0.431668185,1.06256784,2.158340925,3.05488254,2.45718813,1.892698965,0.73051539,0.53128392,0.06641049,0.06641049,0.06641049,0,0.099615735
BFT,ATE,1966,Norway,NOR,LL,LLHB,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,0,0,0,0.033205245,0.06641049,0.19923147,0.365257695,0.73051539,0.830131125,0.431668185,0.39846294,0.39846294,0.06641049,0.033205245,0.13282098,0,0.099615735
BFT,ATE,1966,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,1.070847713,2.141695426,13.92102027,79.24273077,129.5725733,247.3658217,259.1451465,204.5319132,127.4308778,33.1962791,18.20441112,6.425086278,5.354238565,2.141695426,1.070847713,1.070847713
BFT,ATE,1966,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,1.070847713,0,0,6.425086278,14.99186798,42.83390852,57.8257765,55.68408108,28.91288825,14.99186798,5.354238565,5.354238565,0,2.141695426,1.070847713,0
BFT,ATE,1966,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,1.070847713,2.141695426,23.55864969,72.81764449,179.9024158,313.7583799,382.2926336,307.3332936,195.9651315,64.25086278,61.03831964,4.283390852,7.495933991,3.212543139,1.070847713,4.283390852
BFT,ATE,1966,Norway,NOR,PS,PS,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0,3.212543139,13.92102027,34.26712681,69.60510134,98.51798959,79.24273076,61.03831965,23.55864969,17.13356341,2.141695426,2.141695426,2.141695426,0,3.212543139
BFT,ATE,1966,Norway,NOR,PS,PS,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,0,0,0,1.070847713,2.141695426,6.425086278,11.77932484,23.55864969,26.77119283,13.92102027,12.85017256,12.85017256,2.141695426,1.070847713,4.283390852,0,3.212543139
BFT,ATE,1967,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,13.40267748,15.3173457,26.80535496,7.658672848,1.914668212,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,EU.Espa?a,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,18.5,174.5,717.5,1180,1020.2,1963.2,3066.6,1838.5,1221.8,2115.3,1868.2,1451.2,602,136.2,62.7,13.6,0,0,0,0,0,0
BFT,ATE,1967,EU.Espa?a,EU.ESP-ES-CANARY,BB,BB,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,0,7,42,110.8,267.6,289.8,210,89.2,29.8,10.2,2,0.8,0.8,0,0,0,0
BFT,ATE,1967,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,3674,7615.8,12699.8,8517,694.7,129.9,86.8,67,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,658.1,19025.1,29911.8,1533.9,93.2,21.2,17.5,9.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,1.5,23,155,226.1,64.4,124.1,193.4,116,77.1,133.7,118.2,91.9,38.2,8.7,3.6,0.6,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,1,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jan,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,0,0,0,0,0.4,1.2,0.9,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,3,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Mar,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,4,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Apr,0,0,0,0,0,1,2.4,0.6,1.2,6,12.4,7.6,3.6,3,0,0,0,0.6,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0.5,10.7,22.8,5.6,11.2,60.2,113.8,67.2,28,28,0,0,2.8,2.8,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,6,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,0,0,1.3,5.1,11.8,3,6,35.6,61.1,33.1,15,15,0,0,1.5,1.5,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,7,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0.2,0,0,0.9,1,0.9,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,9,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0.5,0.5,0.6,0.3,0.7,4,3.6,2.2,0.8,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,10,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0.2,0.6,0.4,0.8,3.8,2.2,1.6,1,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Japan,JPN,LL,LLHB,L,11,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Nov,0,0,0,0,0,0,0.2,0,0.2,1.4,1.1,0.7,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,7023.888747,34150.96954,44347.55291,15704.29661,4503.379195,1000.464283,49.01707418,2.837830611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1967,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,9,78,318.5,523.8,451.6,869.9,1360.2,816,542,937.9,828.8,643.7,267.6,60.4,27.9,6.2,0,0,0,0,0,0
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021575931,0.064727793,0.151031517,0.021575931,0.043151862,0.021575931,0.064727793,0,0,0,0,0,0
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,7,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021575931,0.021575931,0.129455586,0.129455586,0.302063034,0.021575931,0.129455586,0,0,0,0,0,0
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0.064727793,0.194183379,1.100372481,2.955902547,8.695100193,15.3836388,19.97931211,19.33203418,13.33392536,5.674469853,3.344269305,1.94183379,1.100372481,0.237335241,0.21575931,0
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0.043151862,0.151031517,0.302063034,0.409942689,0.776733516,0.755157585,0.755157585,0.496246413,0.388366758,0.21575931,0.129455586,0.021575931,0,0.021575931
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0.043151862,0.064727793,0.086303724,0.21575931,0.151031517,0.258911172,0.366790827,0.086303724,0.086303724,0.043151862,0.021575931,0,0,0
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0.021575931,0.043151862,0.151031517,0.409942689,1.186676205,2.1575931,3.23638965,4.034699097,2.265472755,2.912750685,1.359283653,0.884613171,0.690429792,0.323638965,0.409942689
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0.021575931,0,0,0,0.064727793,0.129455586,0.21575931,0.539398275,0.970916895,1.208252136,1.316131791,0.970916895,1.057220619,0.668853861,0.582550137,0.172607448,0.107879655,0.107879655
BFT,ATE,1967,Norway,NOR,LL,LLHB,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,0.021575931,0,0,0.043151862,0.064727793,0.194183379,0.366790827,1.100372481,1.229828067,1.467163308,0.819885378,1.014068757,0.755157585,0.496246413,0.237335241,0.151031517,0.302063034
BFT,ATE,1967,Norway,NOR,PS,PS,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060314939,3.180944817,7.422204573,1.060314939,2.120629878,1.060314939,3.180944817,0,0,0,0,0,0
BFT,ATE,1967,Norway,NOR,PS,PS,L,7,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060314939,1.060314939,6.361889634,6.361889634,14.84440915,1.060314939,6.361889634,0,0,0,0,0,0
BFT,ATE,1967,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,3.180944817,9.542834451,54.07606189,145.2631466,427.3069204,756.0045516,981.8516335,950.0421853,655.2746322,278.862829,164.3488156,95.42834451,54.0760619,11.66346433,10.60314939,0
BFT,ATE,1967,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,2.120629878,7.422204573,14.84440915,20.14598384,38.17133781,37.11102287,37.11102286,24.3872436,19.0856689,10.60314939,6.361889634,1.060314939,0,1.060314939
BFT,ATE,1967,Norway,NOR,PS,PS,L,8,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,2.120629878,3.180944817,4.241259756,10.60314939,7.422204573,12.72377927,18.02535396,4.241259756,4.241259756,2.120629878,1.060314939,0,0,0
BFT,ATE,1967,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,1.060314939,2.120629878,7.422204573,20.14598384,58.31732165,106.0314939,159.0472409,198.2788936,111.3330686,143.1425168,66.79984116,43.4729125,33.93007805,15.90472409,20.14598384
BFT,ATE,1967,Norway,NOR,PS,PS,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,1.060314939,0,0,0,3.180944817,6.361889634,10.60314939,26.50787348,47.71417226,59.37763658,64.67921128,47.71417225,51.95543201,32.86976311,28.62850336,8.482519512,5.301574695,5.301574695
BFT,ATE,1967,Norway,NOR,PS,PS,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,1.060314939,0,0,2.120629878,3.180944817,9.542834451,18.02535396,54.07606189,60.43795153,72.10141586,40.29196768,49.83480214,37.11102287,24.3872436,11.66346433,7.422204573,14.84440915
BFT,ATE,1968,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,1.513134983,6.052539932,9.078809898,4.539404949,9.078809899,1.513134983,0,0,0,0,0,0,0,0
BFT,ATE,1968,EU.Espa?a,EU.ESP,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,2.6,21.9,118.5,257.2,403,449.3,923.5,1374.5,868.3,748.6,426.6,352.9,174.8,85.8,22.5,2.6,3.9,0,0,0,0,0
BFT,ATE,1968,EU.Espa?a,EU.ESP-ES-CANARY,BB,BB,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,0,1,8,80.8,215,208.6,220.6,192.8,105.2,52.8,4,1.4,0.8,0,0,0,0
BFT,ATE,1968,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,2823,9475.1,5787.3,10516.9,3775.8,661.4,21.4,25.1,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,EU.France,EU.FRA,BB,BB,L,8,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,16598.8,12598.3,8432.8,248.7,27.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,2.0358107,11.19695884,21.5795934,19.5437827,21.98675554,44.78783536,66.16384769,42.54844359,36.64459256,20.15452591,17.30439093,8.95756707,4.478783537,1.22148642,0.40716214,0.61074321,0,0,0,0,0
BFT,ATE,1968,Japan,JPN,LL,LLHB,L,2,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Feb,0,0,0,0,0,0,0,0,0,0,2.4,4.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,Japan,JPN,LL,LLHB,L,5,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,0,0,0,0,0,0,11,5.6,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,Japan,JPN,LL,LLHB,L,8,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,17.8,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,Japan,JPN,LL,LLHB,L,11,unkn,Stock,0,0,0,U,n/a,20,399,East,ATL,unisex,Nov,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,Maroc,MAR,PS,PS,L,17,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,1553.623827,7553.900966,9809.297578,3473.655448,996.1087755,221.2941013,10.84215556,0.627703744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1968,Maroc,MAR,TP,TRAP,L,5,BF51,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,0,0,1.2,12.3,68.5,149.4,232.3,259.7,532.6,794,502,432.6,246.2,204.1,100.6,49.1,12.9,1.2,1.8,0,0,0,0,0
BFT,ATE,1968,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0.242587467,1.778974758,6.145549164,7.762798944,11.40161095,9.299186235,6.226411653,2.830187115,1.61724978,0.727762401,0.323449956,0,0,0
BFT,ATE,1968,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080862489,0,0.161724978,0.404312445,0.323449956,0.323449956,0,0.080862489,0.404312445,0.080862489,0.080862489,0,0
BFT,ATE,1968,Norway,NOR,LL,LLHB,L,8,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080862489,0.161724978,0.080862489,0.242587467,0.080862489,0.161724978,0.242587467,0.080862489,0.161724978,0.161724978,0,0
BFT,ATE,1968,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727762401,2.587599648,6.307274142,10.9972985,14.716973,19.89217229,12.61454828,13.18058571,5.66037423,3.638812005,1.940699736,1.212937335,1.051212357
BFT,ATE,1968,Norway,NOR,LL,LLHB,L,9,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,0,0,0,0.080862489,0.242587467,0.889487379,2.830187115,4.04312445,5.094336807,7.520211477,3.638812005,5.336924274,2.183287203,1.940699736,1.212937335,0.566037423,0.80862489
BFT,ATE,1968,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,3.204750693,23.50150508,81.18701756,102.5520222,150.6232826,122.8487766,82.25526779,37.38875809,21.36500462,9.614252079,4.273000924,0,0,0
BFT,ATE,1968,Norway,NOR,PS,PS,L,8,BF54,1x1,1,62,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068250231,0,2.136500462,5.341251155,4.273000924,4.273000924,0,1.068250231,5.341251155,1.068250231,1.068250231,0,0
BFT,ATE,1968,Norway,NOR,PS,PS,L,8,BF54,1x1,1,63,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068250231,2.136500462,1.068250231,3.204750693,1.068250231,2.136500462,3.204750693,1.068250231,2.136500462,2.136500462,0,0
